                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.55813,                0.37588,                0.91957,                0.98226,                0.98333,                0.98101,                 0.7659,                 0.8633,                0.38287,                 1.2246,              0.0021238,              0.0021238,              0.0021238
                     86,                0.54634,                0.37977,                0.92233,                0.99889,                      1,                  0.995,                0.79475,                0.81818,                0.35743,                 1.1717,              0.0020933,              0.0020933,              0.0020933
                     87,                0.55773,                0.37457,                0.91563,                0.99888,                      1,                  0.995,                0.76913,                0.83937,                0.38491,                 1.1985,              0.0020628,              0.0020628,              0.0020628
                     88,                0.53983,                  0.371,                0.91145,                 0.9989,                      1,                  0.995,                 0.7812,                0.81822,                0.36702,                 1.1959,              0.0020322,              0.0020322,              0.0020322
                     89,                0.54028,                0.37841,                 0.9133,                0.99877,                      1,                  0.995,                0.78228,                0.82965,                0.37961,                 1.2058,              0.0020017,              0.0020017,              0.0020017
                     90,                0.54861,                0.37854,                0.91321,                0.99885,                      1,                  0.995,                0.78038,                0.83432,                0.36808,                 1.1948,              0.0019711,              0.0019711,              0.0019711
                     91,                0.54301,                0.38335,                0.92259,                0.99893,                      1,                  0.995,                0.77306,                0.83047,                0.38003,                 1.1887,              0.0019406,              0.0019406,              0.0019406
                     92,                0.54358,                0.37537,                0.91228,                0.98218,                0.98333,                0.98011,                0.76564,                0.87291,                0.38334,                 1.2279,                0.00191,                0.00191,                0.00191
                     93,                0.54944,                0.37977,                0.90238,                0.99875,                      1,                  0.995,                0.76854,                0.86519,                0.38672,                 1.2254,              0.0018795,              0.0018795,              0.0018795
                     94,                0.54218,                0.36264,                0.89089,                0.99887,                      1,                  0.995,                0.77417,                0.83424,                0.36424,                 1.1718,              0.0018489,              0.0018489,              0.0018489
                     95,                0.55116,                0.38193,                0.91268,                0.99886,                      1,                  0.995,                0.78594,                 0.8088,                 0.3478,                  1.154,              0.0018184,              0.0018184,              0.0018184
                     96,                0.56674,                 0.3819,                0.92544,                0.98207,                0.98333,                0.98026,                 0.7714,                0.82685,                  0.369,                 1.1754,              0.0017878,              0.0017878,              0.0017878
                     97,                0.52662,                0.37799,                0.92128,                 0.9986,                      1,                  0.995,                0.77404,                0.82485,                0.36086,                 1.1667,              0.0017573,              0.0017573,              0.0017573
                     98,                0.54145,                0.37406,                0.92265,                0.99884,                      1,                  0.995,                0.77535,                0.82409,                0.36429,                 1.1744,              0.0017267,              0.0017267,              0.0017267
                     99,                0.54879,                0.37733,                0.90796,                0.99869,                      1,                  0.995,                0.78355,                0.83578,                0.35738,                 1.1854,              0.0016962,              0.0016962,              0.0016962
                    100,                0.52676,                0.37828,                0.91399,                0.99874,                      1,                  0.995,                0.77875,                0.83134,                0.35386,                 1.1936,              0.0016656,              0.0016656,              0.0016656
                    101,                 0.5183,                0.37055,                0.90638,                0.99864,                      1,                  0.995,                0.77324,                0.83183,                0.35613,                 1.1941,              0.0016351,              0.0016351,              0.0016351
                    102,                0.52449,                0.37122,                0.90078,                 0.9987,                      1,                  0.995,                0.76636,                0.81635,                0.36632,                 1.1873,              0.0016045,              0.0016045,              0.0016045
                    103,                0.52817,                0.36717,                0.90206,                0.99889,                      1,                  0.995,                0.79003,                0.78026,                0.34738,                 1.1428,               0.001574,               0.001574,               0.001574
                    104,                0.53794,                0.38043,                 0.9113,                0.98211,                0.98333,                0.97988,                0.77939,                0.78918,                0.35445,                 1.1502,              0.0015434,              0.0015434,              0.0015434
                    105,                0.51481,                0.36265,                0.90819,                 0.9988,                      1,                  0.995,                0.78846,                0.77173,                0.35887,                 1.1349,              0.0015129,              0.0015129,              0.0015129
                    106,                0.52948,                0.37034,                0.90001,                0.98221,                0.98333,                0.97943,                0.78064,                0.78454,                0.36009,                 1.1545,              0.0014823,              0.0014823,              0.0014823
                    107,                0.56189,                0.37334,                0.90677,                0.99871,                      1,                  0.995,                0.78502,                0.77635,                0.34468,                 1.1461,              0.0014518,              0.0014518,              0.0014518
                    108,                0.53992,                0.36266,                0.91363,                 0.9987,                      1,                  0.995,                0.78609,                0.80097,                0.34366,                 1.1618,              0.0014212,              0.0014212,              0.0014212
                    109,                0.52249,                0.35655,                0.89775,                 0.9987,                      1,                  0.995,                0.78929,                0.81388,                0.35899,                 1.1726,              0.0013907,              0.0013907,              0.0013907
                    110,                0.51292,                0.36291,                0.90089,                0.99872,                      1,                  0.995,                0.78989,                0.79728,                0.34886,                 1.1568,              0.0013601,              0.0013601,              0.0013601
                    111,                0.51528,                 0.3695,                0.90592,                0.99866,                      1,                  0.995,                0.78806,                0.81434,                0.36079,                 1.1767,              0.0013296,              0.0013296,              0.0013296
                    112,                0.50085,                0.34908,                0.90554,                 0.9988,                      1,                  0.995,                0.79623,                0.78007,                 0.3508,                  1.136,               0.001299,               0.001299,               0.001299
                    113,                 0.5246,                0.36268,                0.91049,                0.99845,                      1,                  0.995,                0.80807,                0.79038,                0.36246,                 1.1422,              0.0012685,              0.0012685,              0.0012685
                    114,                0.52418,                0.36919,                0.91684,                0.99849,                      1,                  0.995,                0.79912,                 0.7825,                0.36949,                 1.1455,              0.0012379,              0.0012379,              0.0012379
                    115,                0.52317,                0.36631,                0.89582,                0.99862,                      1,                  0.995,                0.79392,                0.78897,                0.36481,                 1.1498,              0.0012074,              0.0012074,              0.0012074
                    116,                0.50581,                0.35387,                0.89977,                0.99873,                      1,                  0.995,                 0.7835,                0.81605,                0.36483,                 1.1794,              0.0011768,              0.0011768,              0.0011768
