                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                 1.2049,                0.69025,                0.88811,                0.92807,                0.92581,                0.95924,                0.61479,                 1.0892,                0.59283,                0.86229,               0.001574,               0.001574,               0.001574
                    104,                 1.1763,                0.67184,                0.88608,                0.92589,                0.92361,                0.95991,                0.61416,                  1.102,                0.59657,                0.86598,              0.0015434,              0.0015434,              0.0015434
                    105,                 1.1942,                0.69407,                0.87437,                0.92987,                0.92072,                0.95765,                0.61657,                 1.0985,                0.59542,                0.86528,              0.0015129,              0.0015129,              0.0015129
                    106,                 1.1829,                0.68731,                0.89234,                0.92346,                0.93287,                 0.9602,                0.61893,                 1.0913,                0.60238,                0.86493,              0.0014823,              0.0014823,              0.0014823
                    107,                 1.1661,                0.67377,                0.89013,                0.91876,                0.93519,                 0.9564,                0.61568,                 1.1037,                0.60539,                 0.8674,              0.0014518,              0.0014518,              0.0014518
                    108,                 1.1744,                0.68385,                0.88966,                0.92192,                0.92361,                0.95728,                0.62019,                 1.0893,                0.60084,                 0.8649,              0.0014212,              0.0014212,              0.0014212
                    109,                 1.1884,                0.68131,                0.89402,                0.96916,                0.88889,                0.95484,                 0.6195,                 1.0782,                0.59075,                0.86256,              0.0013907,              0.0013907,              0.0013907
                    110,                 1.2179,                0.68866,                0.89107,                0.97803,                0.88889,                0.95656,                0.62205,                 1.0698,                0.59098,                0.85966,              0.0013601,              0.0013601,              0.0013601
                    111,                 1.1932,                0.68055,                0.88287,                0.97242,                0.90046,                0.96247,                0.61776,                 1.0979,                0.59918,                 0.8663,              0.0013296,              0.0013296,              0.0013296
                    112,                 1.1828,                0.68206,                0.88697,                 0.9686,                0.89583,                0.95847,                0.62299,                 1.0863,                 0.5932,                0.86399,               0.001299,               0.001299,               0.001299
                    113,                   1.19,                0.67113,                0.88217,                0.96325,                0.90046,                0.95517,                0.62495,                 1.0837,                0.59776,                0.86275,              0.0012685,              0.0012685,              0.0012685
                    114,                 1.1905,                0.68465,                0.88434,                0.92205,                0.93519,                 0.9586,                0.62006,                 1.0952,                 0.6021,                0.86604,              0.0012379,              0.0012379,              0.0012379
                    115,                 1.1489,                0.67398,                 0.8864,                0.91804,                 0.9375,                0.95455,                0.61443,                 1.1105,                 0.6006,                0.86766,              0.0012074,              0.0012074,              0.0012074
                    116,                 1.1553,                 0.6609,                0.88529,                0.91455,                0.94141,                0.95413,                0.61973,                 1.0809,                 0.5942,                 0.8604,              0.0011768,              0.0011768,              0.0011768
                    117,                 1.2017,                0.68627,                0.89593,                0.91641,                0.93892,                0.95447,                0.61841,                 1.0988,                0.59567,                0.86485,              0.0011463,              0.0011463,              0.0011463
                    118,                 1.1676,                0.66845,                0.88513,                  0.919,                0.93056,                0.95542,                0.61977,                 1.0824,                0.59538,                0.86267,              0.0011157,              0.0011157,              0.0011157
                    119,                 1.1892,                0.67902,                0.88813,                0.96366,                0.89352,                0.95795,                0.61534,                 1.1038,                0.60071,                0.86735,              0.0010852,              0.0010852,              0.0010852
                    120,                 1.1869,                0.68819,                 0.8898,                0.96977,                0.89105,                0.95728,                0.62141,                 1.0831,                 0.5936,                 0.8639,              0.0010546,              0.0010546,              0.0010546
                    121,                 1.1791,                0.67664,                0.89145,                0.98213,                0.89044,                0.95665,                0.62325,                 1.0835,                0.58942,                0.86049,              0.0010241,              0.0010241,              0.0010241
                    122,                 1.1978,                0.67597,                0.88532,                0.92389,                0.92728,                0.96094,                0.62182,                 1.0909,                0.59679,                 0.8623,             0.00099352,             0.00099352,             0.00099352
                    123,                   1.16,                0.67035,                 0.8894,                0.97454,                0.88601,                0.95615,                0.61873,                  1.084,                0.59126,                0.86224,             0.00096297,             0.00096297,             0.00096297
                    124,                 1.1808,                0.67594,                0.88033,                0.91565,                0.93519,                0.95726,                0.61623,                 1.0965,                0.59428,                 0.8646,             0.00093242,             0.00093242,             0.00093242
                    125,                 1.1421,                 0.6557,                0.88095,                 0.9244,                0.93399,                0.95485,                0.62181,                 1.0799,                0.58596,                 0.8618,             0.00090187,             0.00090187,             0.00090187
                    126,                 1.1661,                 0.6607,                0.88306,                 0.9195,                 0.9375,                0.95842,                0.62207,                 1.0781,                0.59046,                 0.8607,             0.00087132,             0.00087132,             0.00087132
                    127,                  1.187,                0.67666,                0.88657,                0.92354,                 0.9375,                0.95803,                0.61996,                  1.081,                0.59069,                0.86124,             0.00084077,             0.00084077,             0.00084077
                    128,                 1.1776,                0.66494,                 0.8855,                0.92647,                0.93338,                0.95675,                0.61956,                 1.0803,                0.58759,                0.86178,             0.00081023,             0.00081023,             0.00081023
                    129,                 1.1536,                0.65414,                0.87853,                0.97741,                0.90151,                0.95641,                0.62079,                 1.0774,                0.58087,                0.86017,             0.00077968,             0.00077968,             0.00077968
                    130,                 1.1732,                0.67606,                0.88607,                0.97727,                0.89583,                0.95673,                0.61978,                 1.0851,                0.58896,                0.86222,             0.00074913,             0.00074913,             0.00074913
                    131,                 1.1553,                0.66489,                0.88759,                0.97217,                0.88936,                0.95603,                0.61892,                 1.1011,                0.59338,                0.86471,             0.00071858,             0.00071858,             0.00071858
                    132,                 1.1634,                0.66568,                0.88758,                0.98219,                0.89384,                 0.9575,                0.62149,                 1.0862,                0.58413,                 0.8623,             0.00068803,             0.00068803,             0.00068803
                    133,                 1.1613,                0.66343,                 0.8818,                0.97641,                0.90046,                0.95656,                0.62243,                 1.0855,                0.58436,                0.86133,             0.00065748,             0.00065748,             0.00065748
                    134,                 1.1399,                0.65769,                0.88494,                0.96973,                0.91204,                0.95736,                0.61881,                 1.0888,                0.58227,                0.86135,             0.00062693,             0.00062693,             0.00062693
                    135,                 1.1697,                0.66567,                 0.8913,                0.97731,                0.89737,                0.95699,                0.62038,                 1.0827,                0.58367,                0.86096,             0.00059638,             0.00059638,             0.00059638
                    136,                 1.1808,                 0.6701,                0.88838,                0.97108,                0.90046,                 0.9567,                0.61967,                 1.0756,                0.58387,                  0.859,             0.00056583,             0.00056583,             0.00056583
                    137,                 1.1372,                0.65215,                0.88427,                0.98217,                0.89252,                0.95787,                0.61544,                  1.091,                0.58834,                 0.8624,             0.00053528,             0.00053528,             0.00053528
                    138,                 1.1721,                 0.6693,                0.88679,                0.98426,                0.88194,                0.95749,                0.61885,                 1.0813,                0.58559,                0.86158,             0.00050473,             0.00050473,             0.00050473
                    139,                 1.1638,                0.66985,                0.88106,                0.98218,                0.89315,                0.95795,                0.61979,                 1.0839,                0.58587,                0.86127,             0.00047418,             0.00047418,             0.00047418
                    140,                 1.1579,                0.66476,                0.88714,                0.97699,                0.88445,                0.95594,                0.61604,                 1.0896,                0.58956,                0.86224,             0.00044363,             0.00044363,             0.00044363
                    141,                 1.1059,                0.64123,                0.88135,                0.98471,                0.89476,                0.95249,                0.61716,                 1.0828,                0.59251,                0.86144,             0.00041308,             0.00041308,             0.00041308
                    142,                 1.1417,                0.66174,                0.88376,                0.92404,                0.93287,                0.95955,                0.61345,                 1.0875,                0.59636,                0.86209,             0.00038253,             0.00038253,             0.00038253
                    143,                 1.1204,                0.64876,                0.87635,                0.97706,                0.88729,                0.95288,                0.61577,                 1.0778,                0.59111,                0.86111,             0.00035198,             0.00035198,             0.00035198
                    144,                 1.1032,                0.63699,                0.88236,                0.97416,                 0.8912,                0.95738,                0.61626,                  1.081,                 0.5944,                0.86116,             0.00032143,             0.00032143,             0.00032143
                    145,                 1.0854,                0.63373,                0.87154,                0.97453,                0.88579,                0.95396,                0.61634,                 1.0768,                0.59431,                0.86089,             0.00029089,             0.00029089,             0.00029089
                    146,                 1.1048,                0.63853,                0.88002,                 0.9744,                0.87731,                 0.9536,                0.61633,                 1.0766,                0.59188,                0.86109,             0.00026034,             0.00026034,             0.00026034
                    147,                 1.0729,                0.62495,                 0.8782,                0.92236,                0.93503,                0.95357,                0.61394,                 1.0769,                0.59131,                0.86196,             0.00022979,             0.00022979,             0.00022979
                    148,                 1.0991,                0.63205,                0.88138,                0.97697,                0.88392,                0.95453,                0.61607,                 1.0764,                0.58953,                0.86124,             0.00019924,             0.00019924,             0.00019924
                    149,                 1.1158,                0.64294,                0.87441,                0.91999,                0.93519,                 0.9535,                0.61468,                 1.0796,                0.59137,                0.86147,             0.00016869,             0.00016869,             0.00016869
                    150,                  1.119,                0.64939,                0.88011,                0.92085,                 0.9375,                0.95643,                0.61725,                 1.0719,                0.58937,                0.86067,             0.00013814,             0.00013814,             0.00013814
