                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                  1.068,                0.51921,                0.86536,                0.98494,                0.90809,                0.96267,                0.64512,                 1.0981,                0.50315,                0.86805,             0.00061748,             0.00061748,             0.00061748
                     88,                 1.0655,                0.51953,                0.87476,                0.98483,                0.90187,                0.95696,                0.64204,                 1.0863,                0.51511,                0.86869,             0.00060803,             0.00060803,             0.00060803
                     89,                 1.0919,                 0.5309,                 0.8735,                0.99221,                0.90741,                 0.9543,                0.64155,                 1.0935,                0.53952,                0.87233,             0.00059858,             0.00059858,             0.00059858
                     90,                 1.0749,                0.52363,                0.87098,                0.98163,                0.90509,                 0.9488,                0.63831,                 1.0671,                0.50848,                 0.8691,             0.00058914,             0.00058914,             0.00058914
                     91,                 1.0696,                0.51796,                0.87697,                0.98904,                0.90509,                0.94877,                0.64675,                 1.0758,                0.51588,                0.86657,             0.00057969,             0.00057969,             0.00057969
                     92,                 1.0856,                0.52656,                0.87199,                0.97676,                0.89352,                0.95321,                0.64624,                 1.0738,                 0.5197,                0.86705,             0.00057024,             0.00057024,             0.00057024
                     93,                 1.0651,                0.51633,                0.86777,                0.97263,                0.90741,                0.94809,                0.64391,                 1.0796,                0.50555,                  0.866,             0.00056079,             0.00056079,             0.00056079
                     94,                 1.0483,                0.51428,                0.86682,                0.98227,                0.89815,                 0.9562,                0.65161,                  1.059,                0.50821,                0.86626,             0.00055134,             0.00055134,             0.00055134
                     95,                 1.0579,                0.51719,                0.87076,                0.97964,                0.89116,                0.95323,                0.63982,                 1.0655,                0.50929,                0.86609,              0.0005419,              0.0005419,              0.0005419
                     96,                 1.0611,                0.52059,                0.87562,                0.97719,                0.89258,                0.94569,                0.63998,                 1.0754,                0.51306,                0.87138,             0.00053245,             0.00053245,             0.00053245
                     97,                 1.0594,                0.51237,                0.86449,                0.97853,                0.90278,                0.95743,                0.62508,                 1.0971,                0.50683,                0.87487,               0.000523,               0.000523,               0.000523
                     98,                 1.0371,                0.51008,                0.86797,                0.98973,                0.90741,                0.95831,                0.63766,                 1.0727,                0.50408,                0.86798,             0.00051355,             0.00051355,             0.00051355
                     99,                 1.0754,                0.51904,                  0.879,                0.97043,                0.91169,                0.95512,                0.64963,                 1.0793,                0.50296,                0.86967,              0.0005041,              0.0005041,              0.0005041
                    100,                 1.0513,                0.50678,                0.86476,                0.98089,                0.88889,                0.95658,                0.64527,                 1.0802,                0.50216,                0.86877,             0.00049466,             0.00049466,             0.00049466
                    101,                 1.0334,                0.50494,                0.86471,                0.98742,                0.90854,                 0.9515,                0.63338,                 1.0972,                0.50445,                0.86756,             0.00048521,             0.00048521,             0.00048521
                    102,                 1.0339,                0.50264,                0.86209,                0.98988,                0.91435,                0.95619,                0.62222,                 1.1034,                0.50453,                0.87684,             0.00047576,             0.00047576,             0.00047576
                    103,                 1.0646,                0.50636,                0.86944,                0.98499,                0.91164,                0.95416,                0.62866,                 1.1015,                0.50053,                0.86733,             0.00046631,             0.00046631,             0.00046631
                    104,                 1.0233,                 0.4975,                0.86492,                0.98388,                0.91667,                0.95296,                0.62801,                 1.0983,                  0.513,                0.87082,             0.00045686,             0.00045686,             0.00045686
                    105,                 1.0349,                0.50392,                0.85205,                0.98982,                0.90036,                0.96234,                0.63808,                 1.0698,                0.50977,                 0.8639,             0.00044742,             0.00044742,             0.00044742
                    106,                 1.0361,                 0.5051,                0.87282,                0.99062,                0.90509,                0.95785,                0.64115,                 1.0834,                0.49815,                0.86866,             0.00043797,             0.00043797,             0.00043797
                    107,                 1.0082,                0.49483,                0.86652,                0.98756,                0.91888,                0.95684,                0.64272,                 1.0781,                0.48953,                0.87014,             0.00042852,             0.00042852,             0.00042852
                    108,                 1.0233,                0.49734,                0.86727,                0.98997,                0.91362,                0.95745,                0.64885,                  1.072,                0.49566,                0.86624,             0.00041907,             0.00041907,             0.00041907
                    109,                  1.031,                 0.4947,                0.86868,                0.98751,                0.91898,                0.96364,                0.65196,                 1.0566,                0.48448,                 0.8612,             0.00040963,             0.00040963,             0.00040963
                    110,                 1.0661,                0.50629,                0.86861,                0.98512,                0.90972,                0.96133,                0.65253,                 1.0634,                0.48846,                0.86454,             0.00040018,             0.00040018,             0.00040018
                    111,                 1.0313,                0.49476,                0.85924,                0.98697,                0.91204,                0.96912,                0.65667,                 1.0657,                 0.4933,                 0.8612,             0.00039073,             0.00039073,             0.00039073
                    112,                 1.0337,                0.50327,                0.86328,                0.99246,                0.91428,                0.96189,                0.64925,                 1.0904,                0.50048,                0.86903,             0.00038128,             0.00038128,             0.00038128
                    113,                 1.0321,                0.49638,                0.85896,                0.99246,                0.91361,                 0.9624,                0.65052,                 1.0862,                0.49656,                0.86887,             0.00037183,             0.00037183,             0.00037183
                    114,                 1.0369,                0.49907,                0.86342,                 0.9873,                0.89976,                 0.9547,                0.64093,                 1.1102,                0.49967,                0.87586,             0.00036239,             0.00036239,             0.00036239
                    115,                 1.0085,                0.49626,                0.86775,                0.98285,                0.90278,                 0.9564,                 0.6428,                 1.0829,                0.49852,                0.87046,             0.00035294,             0.00035294,             0.00035294
                    116,                 0.9931,                0.49062,                0.85855,                0.98498,                0.91077,                  0.961,                0.65534,                 1.0661,                0.49853,                0.86684,             0.00034349,             0.00034349,             0.00034349
                    117,                  1.039,                0.49918,                0.86685,                0.98501,                 0.9126,                 0.9576,                0.64566,                 1.0796,                0.48866,                0.86766,             0.00033404,             0.00033404,             0.00033404
                    118,                 1.0147,                0.48975,                0.86221,                0.98351,                0.91204,                0.96425,                0.64997,                 1.0664,                0.48323,                0.86834,             0.00032459,             0.00032459,             0.00032459
                    119,                 1.0152,                0.49392,                0.86105,                0.98989,                0.90972,                 0.9618,                0.65123,                 1.0777,                0.48618,                0.87329,             0.00031515,             0.00031515,             0.00031515
                    120,                 1.0213,                 0.4929,                0.86584,                0.97824,                0.92361,                0.95976,                0.65769,                  1.058,                0.48057,                0.86762,              0.0003057,              0.0003057,              0.0003057
                    121,                 1.0175,                 0.4961,                0.86772,                0.98274,                0.92261,                0.95854,                0.65084,                 1.0657,                 0.4984,                0.86271,             0.00029625,             0.00029625,             0.00029625
                    122,                 1.0375,                0.49551,                0.86163,                0.97964,                0.89122,                0.95146,                0.65119,                 1.0723,                0.50232,                0.86783,              0.0002868,              0.0002868,              0.0002868
                    123,                0.99702,                0.48482,                0.86388,                0.98742,                0.90826,                0.95546,                0.65135,                 1.0721,                0.49408,                0.86704,             0.00027735,             0.00027735,             0.00027735
                    124,                 1.0297,                 0.4885,                0.85967,                   0.98,                0.90757,                0.95517,                0.65208,                 1.0779,                0.49535,                0.86852,             0.00026791,             0.00026791,             0.00026791
