                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.93002,                0.61739,                 1.0725,                0.68918,                0.63991,                0.69255,                0.44033,                 1.0458,                0.75699,                 1.1543,              0.0003995,              0.0003995,              0.0003995
                     99,                0.93285,                0.60853,                 1.0743,                0.70037,                0.65727,                0.69838,                0.44814,                 1.0517,                0.75629,                 1.1484,               0.000383,               0.000383,               0.000383
                    100,                0.89927,                   0.58,                  1.068,                0.74639,                0.63557,                0.70952,                0.45125,                 1.0315,                0.72229,                 1.1428,              0.0003665,              0.0003665,              0.0003665
                    101,                 0.9499,                0.62079,                 1.0832,                0.75609,                0.64553,                 0.7206,                0.45462,                 1.0604,                0.69932,                 1.1538,                0.00035,                0.00035,                0.00035
                    102,                0.91406,                0.58972,                 1.0674,                0.71649,                0.66882,                0.71226,                0.45184,                 1.0614,                0.70963,                 1.1679,              0.0003335,              0.0003335,              0.0003335
                    103,                0.89754,                0.59013,                 1.0674,                0.74011,                0.64642,                0.70456,                0.45055,                 1.0598,                0.72793,                 1.1498,               0.000317,               0.000317,               0.000317
                    104,                0.91511,                0.60691,                   1.07,                0.70441,                0.66161,                  0.699,                0.44478,                 1.0444,                0.76021,                 1.1532,              0.0003005,              0.0003005,              0.0003005
                    105,                0.92385,                0.59496,                 1.0754,                0.72135,                0.68113,                0.71407,                0.44789,                 1.0431,                0.73086,                 1.1505,               0.000284,               0.000284,               0.000284
                    106,                0.91121,                 0.5834,                 1.0677,                0.74911,                0.63341,                0.70613,                 0.4421,                  1.056,                0.74973,                 1.1542,              0.0002675,              0.0002675,              0.0002675
                    107,                0.88068,                0.56053,                 1.0596,                0.74774,                0.63774,                0.70201,                0.44321,                 1.0551,                0.75269,                 1.1501,               0.000251,               0.000251,               0.000251
                    108,                0.89059,                0.57952,                 1.0558,                0.72546,                 0.6592,                0.70408,                0.44159,                 1.0625,                0.73028,                 1.1618,              0.0002345,              0.0002345,              0.0002345
                    109,                0.92039,                0.58426,                 1.0706,                0.74186,                 0.6421,                0.70789,                0.44597,                 1.0605,                0.72482,                 1.1565,               0.000218,               0.000218,               0.000218
                    110,                0.89025,                0.57389,                 1.0664,                0.74741,                0.63991,                 0.7058,                0.44367,                 1.0598,                0.73877,                  1.155,              0.0002015,              0.0002015,              0.0002015
                    111,                0.83126,                0.51019,                 1.0162,                0.76063,                0.63124,                0.71215,                0.44649,                 1.0455,                0.69954,                 1.1463,               0.000185,               0.000185,               0.000185
                    112,                0.84025,                0.51177,                 1.0212,                0.75284,                0.66072,                0.71827,                0.44597,                 1.0496,                0.72066,                 1.1464,              0.0001685,              0.0001685,              0.0001685
                    113,                0.84004,                0.50286,                 1.0144,                0.73945,                0.66487,                0.71752,                0.44481,                 1.0549,                0.71161,                 1.1561,               0.000152,               0.000152,               0.000152
                    114,                0.81971,                0.49702,                 1.0152,                0.75035,                0.66501,                0.72774,                0.45177,                 1.0537,                0.70916,                 1.1539,              0.0001355,              0.0001355,              0.0001355
                    115,                0.82296,                0.50146,                 1.0129,                0.71729,                0.67696,                0.72798,                0.45476,                 1.0395,                0.72705,                 1.1432,               0.000119,               0.000119,               0.000119
                    116,                0.81053,                0.48516,                 1.0064,                0.71765,                0.67816,                0.72879,                 0.4566,                 1.0382,                0.71609,                 1.1481,              0.0001025,              0.0001025,              0.0001025
                    117,                0.80696,                0.48224,                 1.0126,                0.72271,                 0.6551,                0.72227,                 0.4546,                 1.0528,                0.71184,                 1.1597,                8.6e-05,                8.6e-05,                8.6e-05
                    118,                0.81046,                0.47733,                 1.0073,                0.73561,                0.65182,                0.72065,                0.45265,                 1.0526,                0.71775,                 1.1615,               6.95e-05,               6.95e-05,               6.95e-05
                    119,                0.79375,                0.47509,                 1.0017,                0.75761,                0.64208,                0.72138,                0.45366,                 1.0387,                0.71821,                 1.1514,                5.3e-05,                5.3e-05,                5.3e-05
                    120,                0.79932,                0.48631,                 1.0036,                0.74289,                0.65183,                0.71895,                0.45423,                 1.0353,                0.71763,                 1.1495,               3.65e-05,               3.65e-05,               3.65e-05
