                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.92691,                0.76882,                 1.0376,                0.75106,                0.62829,                0.71522,                0.45922,                 1.0059,                0.83262,                 1.1173,              0.0010241,              0.0010241,              0.0010241
                     98,                0.92228,                0.76122,                 1.0292,                0.70155,                0.68326,                0.70908,                 0.4554,                0.99726,                0.82398,                 1.0996,             0.00098588,             0.00098588,             0.00098588
                     99,                0.93294,                0.78591,                 1.0409,                0.73066,                0.64208,                0.71047,                0.46021,                 1.0009,                0.82407,                 1.1019,              0.0009477,              0.0009477,              0.0009477
                    100,                0.89164,                0.75313,                 1.0241,                0.70942,                0.66728,                 0.7166,                0.46122,                0.98802,                0.82522,                 1.0965,             0.00090951,             0.00090951,             0.00090951
                    101,                 0.9528,                0.80407,                 1.0402,                0.74357,                0.64859,                0.70971,                0.45425,                  0.996,                0.81864,                 1.0966,             0.00087132,             0.00087132,             0.00087132
                    102,                 0.9165,                0.76288,                 1.0291,                0.73328,                0.65003,                0.71463,                0.45887,                0.99319,                0.82838,                 1.0927,             0.00083314,             0.00083314,             0.00083314
                    103,                0.91297,                 0.7747,                 1.0361,                0.74975,                0.63557,                0.71622,                0.46089,                0.99277,                0.81717,                 1.0906,             0.00079495,             0.00079495,             0.00079495
                    104,                 0.9245,                 0.7933,                 1.0407,                0.73063,                0.65076,                0.71956,                0.46248,                0.98708,                0.81473,                 1.0907,             0.00075676,             0.00075676,             0.00075676
                    105,                0.93195,                0.78077,                 1.0411,                0.74636,                0.63774,                0.71235,                 0.4591,                0.99229,                0.81933,                 1.0938,             0.00071858,             0.00071858,             0.00071858
                    106,                  0.919,                0.76659,                 1.0299,                0.74844,                0.63124,                0.71192,                0.45632,                0.99103,                0.81867,                 1.0888,             0.00068039,             0.00068039,             0.00068039
                    107,                0.88963,                 0.7351,                 1.0261,                0.75254,                0.63774,                0.71161,                0.46007,                0.99943,                0.82048,                 1.1009,              0.0006422,              0.0006422,              0.0006422
                    108,                0.90495,                0.76874,                 1.0261,                0.74299,                0.64208,                0.71063,                0.45575,                0.99665,                0.82398,                 1.0939,             0.00060402,             0.00060402,             0.00060402
                    109,                0.93637,                0.76836,                 1.0373,                0.74606,                0.63774,                0.71254,                0.45565,                0.99672,                 0.8286,                 1.1001,             0.00056583,             0.00056583,             0.00056583
                    110,                0.91159,                0.75509,                 1.0353,                0.72655,                0.64425,                0.71417,                0.45742,                  0.991,                0.82365,                 1.0864,             0.00052764,             0.00052764,             0.00052764
                    111,                0.87295,                 0.7433,                0.99956,                0.74945,                0.64425,                0.70901,                0.45644,                 1.0088,                0.82744,                  1.112,             0.00048946,             0.00048946,             0.00048946
                    112,                 0.8784,                0.74849,                 1.0045,                0.71933,                  0.656,                0.71061,                  0.457,                 1.0015,                0.82872,                 1.0974,             0.00045127,             0.00045127,             0.00045127
                    113,                0.87806,                0.72528,                0.99835,                0.74866,                0.63967,                0.71001,                0.45516,                 1.0053,                0.83099,                 1.1069,             0.00041308,             0.00041308,             0.00041308
                    114,                0.86771,                0.73703,                      1,                 0.7334,                0.64425,                0.70743,                0.45478,                0.99639,                0.82967,                 1.0951,              0.0003749,              0.0003749,              0.0003749
                    115,                0.87243,                0.72223,                0.99699,                0.74045,                0.64358,                0.71154,                0.45609,                0.99601,                0.82549,                 1.0971,             0.00033671,             0.00033671,             0.00033671
                    116,                0.86559,                0.73043,                0.99851,                0.74685,                0.63998,                0.71251,                0.45709,                0.99723,                 0.8278,                  1.097,             0.00029852,             0.00029852,             0.00029852
                    117,                0.85382,                0.72542,                0.99545,                0.73154,                0.65076,                0.71053,                0.45631,                0.99397,                 0.8298,                 1.0948,             0.00026034,             0.00026034,             0.00026034
                    118,                0.86599,                0.72922,                0.99398,                0.73253,                0.64642,                0.70854,                0.45477,                0.99934,                0.83101,                 1.0981,             0.00022215,             0.00022215,             0.00022215
                    119,                0.85777,                0.71748,                0.99944,                0.73385,                 0.6551,                0.71396,                0.45707,                0.99091,                0.82194,                 1.0925,             0.00018396,             0.00018396,             0.00018396
